gvkey,datadate,fyear,tic,cusip,conm,at,lt,seq,ceq,txditc,pstkrv,pstkl,pstk,sale,revt,cogs,xsga,xrd,capx,oancf,ib,dp
062689,2020-12-31,2020,TRV,89417E109,TRAVELERS COS INC,116764.0,87563.0,29201.0,29201.0,558.0,0.0,0.0,0.0,31851.0,31851.0,23810.0,3720.0,,0.0,6519.0,2697.0,789.0
062723,2020-12-31,2020,TCX,898697206,TUCOWS INC,451.903,347.205,104.698,104.698,24.694,0.0,0.0,0.0,311.202,311.202,210.595,66.969,,44.437,36.081,5.775,24.052
062732,2020-12-31,2020,SYKE,871237103,SYKES ENTERPRISES INC,1435.805,542.151,893.654,893.654,6.886,0.0,0.0,0.0,1710.261,1710.261,1099.593,417.685,,52.683,175.742,56.432,65.421
062745,2020-12-31,2020,JAKK,47012E403,JAKKS PACIFIC INC,329.369,314.691,13.467,11.727,0.123,1.74,1.74,1.74,515.872,515.872,358.017,132.014,,8.268,43.567,-14.274,10.787
062819,2020-12-31,2020,SCWO,88583P203,374WATER INC,0.13,0.592,-0.462,-0.462,0.0,0.0,0.0,0.0,0.04,0.04,0.439,,0.115,0.0,-0.502,-0.534,0.0
062823,2020-12-31,2020,FCN,302941109,FTI CONSULTING INC,2777.363,1377.182,1400.181,1400.181,158.342,0.0,0.0,0.0,2461.275,2461.275,1640.05,488.411,,34.866,327.069,210.682,43.048
062844,2020-12-31,2020,GSHHY,40065W107,GUANGSHEN RAILWAY CO LTD,5596.717,1312.319,4289.978,4289.978,8.965,0.0,0.0,0.0,2487.81,2487.81,2504.508,,,129.851,203.319,-84.89,262.895
062895,2020-12-31,2020,PFBI,74050M105,PREMIER FINANCIAL BANCORP,1945.822,1685.915,259.907,259.907,,0.0,0.0,0.0,82.917,82.917,10.263,28.006,,0.525,28.208,22.438,2.065
062897,2020-12-31,2020,TUPBQ,899896104,TUPPERWARE BRANDS CORP,1219.9,1424.6,-204.7,-204.7,3.2,0.0,0.0,0.0,1740.1,1740.1,522.4,934.9,12.4,27.9,166.1,112.2,43.9
062919,2020-12-31,2020,MFIN,583928106,MEDALLION FINANCIAL CORP,1642.411,1337.85,231.408,231.408,0.807,0.0,0.0,0.0,142.586,142.586,162.329,,,0.0,78.706,-34.783,1.857
062921,2020-12-31,2020,NBIX,64125C109,NEUROCRINE BIOSCIENCES INC,1734.7,608.5,1126.2,1126.2,0.0,0.0,0.0,0.0,1045.9,1045.9,709.8,,439.5,10.9,228.5,407.3,8.6
062955,2020-12-31,2020,PRLEQ,721491108,PILLARSTONE CAPITAL REIT,57.656,19.214,4.081,4.076,0.082,4.886,4.886,0.005,9.671,9.671,7.114,1.006,0.0,0.0,2.46,-0.371,0.0
062956,2020-12-31,2020,BOSC,M20115180,BOS BETTER ONLINE SOLUTIONS,23.028,11.159,11.869,11.869,0.0,0.0,0.0,0.0,33.551,33.551,27.122,5.781,0.112,0.084,1.058,-0.96,0.311
062961,2020-12-31,2020,SQZZF,G80475109,SERICA ENERGY PLC,778.496,430.804,347.692,347.692,140.228,0.0,0.0,0.0,218.59,218.59,156.695,12.557,,46.359,76.675,13.534,74.632
062965,2020-12-31,2020,SSNC,78467J100,SS&C TECHNOLOGIES HLDGS INC,15923.6,10207.1,5716.5,5716.5,923.8,0.0,0.0,0.0,4667.9,4667.9,1826.7,1098.0,399.4,34.8,1184.7,625.2,725.3
062979,2020-12-31,2020,SBSI,84470P109,SOUTHSIDE BANCSHARES INC,7008.227,6132.93,875.297,875.297,,0.0,0.0,0.0,281.56,281.56,64.764,91.594,,11.435,90.52,82.153,12.084
063000,2020-12-31,2020,RUSHA,781846209,RUSH ENTERPRISES INC,2985.393,1717.356,1268.037,1268.037,126.439,0.0,0.0,0.0,4735.94,4735.94,3860.473,665.258,,136.2,762.982,114.887,57.456
063005,2020-12-31,2020,AVDL,G29687103,AVADEL PHARMACEUTICALS PLC,311.637,149.371,162.266,162.261,0.0,0.005,0.005,0.005,22.334,22.334,5.455,53.365,20.442,0.098,-48.734,7.028,0.693
063018,2020-12-31,2020,DTRK,238134209,DATATRAK INTERNATIONAL INC,8.228,6.966,1.262,1.262,0.0,0.0,0.0,0.0,7.157,7.157,1.928,5.308,1.076,0.0,-1.352,-0.09,0.011
063029,2020-03-31,2019,NORD,28265K304,NORDICUS PARTNERS CORP,5.609,0.114,5.495,5.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,5.333,-0.246,0.0
063030,2020-12-31,2020,CASIF,G1933S101,CASI PHARMACEUTICALS INC,127.734,24.161,81.54,81.54,0.0,0.0,0.0,0.0,15.141,15.141,7.549,38.946,29.298,1.499,-25.886,-48.287,1.959
063058,2020-12-31,2020,SBFG,78408D105,SB FINANCIAL GROUP INC,1257.839,1114.916,142.923,142.923,,0.0,0.0,0.0,72.731,72.731,11.205,31.474,,1.98,23.907,14.944,6.745
063075,2020-12-31,2020,SHERF,823901103,SHERRITT INTERNATIONAL CORP,1352.2,745.4,606.8,606.8,1.4,0.0,0.0,0.0,119.8,119.8,241.2,40.5,,11.0,40.7,-85.7,46.1
063080,2020-12-31,2020,ANSS,03662Q105,ANSYS INC,5940.59,1842.718,4097.872,4097.872,110.321,0.0,0.0,0.0,1681.297,1681.297,156.588,937.949,355.371,35.37,547.31,433.887,85.275
063120,2020-12-31,2020,AXAHY,054536107,AXA SA,969840.316,794589.245,86317.691,86317.691,7798.847,0.0,0.0,0.0,134402.95,134402.95,128013.198,,,468.895,27281.501,3813.841,
063122,2020-03-31,2019,ECIA,29254Q104,ENCISION INC,4.737,2.553,2.184,2.184,0.0,0.0,0.0,0.0,7.67,7.67,3.555,4.16,0.748,0.048,-0.229,-0.198,0.112
063135,2020-12-31,2020,DCOM,25432X102,DIME COMMERCIAL BANCSHRS INC,6434.296,5916.465,517.831,517.831,,0.0,0.0,0.0,207.338,207.338,34.951,81.446,,5.129,47.387,42.042,4.975
063138,2020-12-31,2020,GLAE,377185202,GLASSBRIDGE ENTERPRISES INC,25.4,33.0,-30.3,-30.3,0.2,0.0,0.0,0.0,0.5,0.5,8.1,,,1.7,-7.5,-62.3,0.8
063139,2020-12-31,2020,TRQ,900435207,TURQUOISE HILL RESOURCES LTD,13368.761,4940.808,9576.773,9576.773,111.717,0.0,0.0,0.0,1078.192,1078.192,554.087,166.92,,1080.516,40.943,406.288,184.457
063144,2020-12-31,2020,ICTSF,N43837108,ICTS INTERNATIONAL NV,140.388,95.551,-28.97,-28.97,0.0,0.0,0.0,0.0,248.419,248.419,228.779,43.16,6.541,2.8,24.232,4.403,2.09
063165,2020-12-31,2020,KTYB,491203105,KENTUCKY BANCSHARES INC,1239.505,1111.163,128.342,128.342,,0.0,0.0,0.0,58.66,58.66,8.478,25.015,,2.289,11.608,11.697,1.343
063169,2020-12-31,2020,DASTY,237545108,DASSAULT SYSTEMES SE,15626.865,9472.044,6100.82,6100.82,753.728,0.0,0.0,0.0,5366.62,5366.62,671.882,3112.91,1127.518,153.084,1496.246,591.845,707.2
063172,2020-08-31,2020,FDS,303075105,FACTSET RESEARCH SYSTEMS INC,2083.388,1187.013,896.375,896.375,19.713,0.0,0.0,0.0,1494.111,1494.111,637.846,342.505,224.0,77.642,505.84,372.938,57.6
063178,2020-06-30,2020,PROV,743868101,PROVIDENT FINANCIAL HOLDINGS,1176.837,1052.861,123.976,123.976,,0.0,0.0,0.0,46.976,46.976,7.174,23.507,,0.229,7.954,7.689,3.391
063185,2020-12-31,2020,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,5839.2,,3466.2,3466.2,0.0,0.0,0.0,0.0,2064.9,2064.9,201.0,922.8,252.8,19.3,1161.0,846.6,27.1
063186,2020-12-31,2020,QGEN,N72482156,QIAGEN NV,5912.53,3114.691,2797.839,2797.839,39.216,0.0,0.0,0.0,1870.346,1870.346,471.212,674.434,149.072,132.787,457.806,359.188,181.83
063197,2020-06-30,2020,HWEN,43708T101,HOME FINANCIAL BANCORP,73.945,64.885,9.06,9.06,,0.0,0.0,0.0,3.938,3.938,0.747,1.635,,0.133,0.73,0.34,0.123
063224,2020-12-31,2020,CWBC,203937107,COMMUNITY WEST BANCSHARES,2004.096,1759.075,245.021,245.021,,0.0,0.0,0.0,79.815,79.815,4.87,33.229,,1.492,16.99,20.347,5.503
063232,2020-12-31,2020,OCFC,675234108,OCEANFIRST FINANCIAL CORP,11448.313,9964.183,1484.13,1484.129,,0.001,57.37,0.001,453.534,453.534,126.061,142.706,,14.728,132.656,63.309,14.732
063272,2020-12-31,2020,CPKF,16517A109,CHESAPEAKE FINL SHARES INC,1204.733,1082.067,122.666,122.666,,0.0,0.0,0.0,58.187,58.187,7.001,25.768,,4.588,8.89,11.75,1.51
063288,2020-12-31,2020,FFG,30239F106,FBL FINANCIAL GROUP INC-CL A,10996.272,9304.156,1692.099,1689.099,211.18,3.0,3.0,3.0,732.265,732.265,637.807,,,11.028,229.146,72.513,14.971
063290,2020-12-31,2020,PEGA,705573103,PEGASYSTEMS INC,1604.262,1062.09,542.172,542.172,0.0,0.0,0.0,0.0,1017.517,1017.517,291.048,848.648,236.986,25.369,-0.563,-61.373,21.348
063312,2020-12-31,2020,RCAR,75988J106,RENOVACARE INC,8.396,1.317,7.079,7.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.674,4.134,0.041,-4.723,-9.548,0.003
063332,2020-12-31,2020,DYNR,268073103,DYNARESOURCE INC,11.858,17.188,-5.33,-9.667,0.0,4.337,4.337,4.337,9.049,9.049,8.761,2.966,,0.0,-2.421,-5.304,0.003
063337,2020-12-31,2020,MGTI,55302P202,MGT CAPITAL INVESTMENTS INC,2.301,1.81,0.491,0.491,0.0,0.0,0.0,0.0,1.44,1.44,0.626,2.583,0.0,0.376,-0.65,-3.887,1.102
063338,2020-12-31,2020,STRA,86272C103,STRATEGIC EDUCATION INC,2295.807,547.488,1748.319,1748.319,53.407,0.0,0.0,0.0,1027.653,1027.653,487.732,295.231,,46.812,142.905,86.268,109.154
063388,2020-12-31,2020,WHLM,968235309,WILHELMINA INTERNATIONAL INC,30.645,14.139,16.506,16.506,1.449,0.0,0.0,0.0,41.603,41.603,29.885,13.638,,0.154,-1.967,-4.941,1.249
063395,2020-12-31,2020,HLAN,421962101,HEARTLAND BANCCORP,1547.08,1406.184,140.896,140.896,,0.0,0.0,0.0,70.136,70.136,16.034,25.245,,1.041,11.743,14.767,1.83
063402,2020-12-31,2020,CHBH,227072105,CROGHAN BANCSHARES INC,1028.452,892.603,135.849,135.849,,0.0,0.0,0.0,46.873,46.873,5.167,16.686,,0.745,15.015,13.719,1.323
063405,2020-12-31,2020,GERN,374163103,GERON CORP,270.728,59.781,210.947,210.947,0.0,0.0,0.0,0.0,0.253,0.253,77.008,,51.488,0.401,-66.652,-75.617,0.158
063417,2020-12-31,2020,TTEC,89854H102,TTEC HOLDINGS INC,1516.408,1005.67,444.702,444.702,7.747,0.0,0.0,0.0,1949.248,1949.248,1452.719,203.902,,59.772,271.92,118.648,78.862
063422,2020-12-31,2020,LAMR,512816109,LAMAR ADVERTISING CO  -CL A,5791.441,4588.673,1202.768,1202.768,4.854,0.0,0.0,0.0,1568.856,1568.856,553.526,358.818,,62.272,569.873,243.386,255.431
063446,2020-12-31,2020,AIMD,00902F402,AINOS INC,0.26,1.099,-0.839,-0.839,0.0,0.0,0.0,0.0,0.017,0.017,0.011,1.432,0.0,0.0,-0.5,-1.451,0.015
063447,2020-01-31,2019,GES,401617105,GUESS INC,2428.962,1762.884,639.714,639.714,0.0,0.0,0.0,0.0,2592.262,2592.262,1594.41,860.425,,61.868,197.913,95.975,72.188
063448,2020-07-31,2020,PURE,74621T209,PURE BIOSCIENCE INC,6.323,1.512,4.811,4.811,0.0,0.0,0.0,0.0,6.917,6.917,2.704,4.017,0.322,0.058,0.669,0.004,0.192
063454,2020-12-31,2020,AWRE,05453N100,AWARE INC,51.628,5.958,45.67,45.67,0.0,0.0,0.0,0.0,11.309,11.309,0.249,18.723,9.093,0.484,-5.274,-7.614,0.561
063456,2020-12-31,2020,CSV,143905107,CARRIAGE SERVICES INC,1145.825,905.323,240.502,240.502,46.477,0.0,0.0,0.0,329.448,329.448,209.852,25.005,,15.198,82.915,16.09,15.1
063476,2020-10-31,2020,EGHSF,292949104,ENGHOUSE SYSTEMS LTD,763.646,267.323,496.323,496.323,14.782,0.0,0.0,0.0,503.778,503.778,145.177,181.785,79.757,2.54,168.145,98.59,57.464
063477,2020-12-31,2020,BAESY,05523R107,BAE SYSTEMS PLC,36967.284,30359.365,6234.62,6234.62,0.0,0.0,0.0,0.0,25885.156,25885.156,22820.886,,306.158,516.978,1601.961,1744.297,894.305
063516,2020-12-31,2020,CRWE,22834M305,CROWN EQUITY HOLDINGS INC,0.199,0.643,-0.444,-0.444,0.0,0.0,0.0,0.0,0.008,0.008,0.614,,0.0,0.005,-0.073,-1.174,0.025
063520,2020-12-31,2020,TACT,892918103,TRANSACT TECHNOLOGIES INC,42.247,12.011,30.236,30.236,0.0,0.0,0.0,0.0,30.595,30.595,16.324,21.102,5.703,0.744,-3.51,-5.63,1.342
063525,2020-12-31,2020,WOWI,59163F303,METRO ONE TELECOMM INC,,,,,,,,,,,,,,,,,
063527,2020-12-31,2020,SRCL,858912108,STERICYCLE INC,5581.9,3147.5,2430.1,2430.1,380.4,0.0,0.0,0.0,2675.5,2675.5,1513.8,708.7,,119.5,530.2,-57.3,233.5
063531,2020-12-31,2020,MVIS,594960403,MICROVISION INC,21.006,11.997,9.009,9.009,0.0,0.0,0.0,0.0,3.09,3.09,0.899,15.757,9.84,0.402,-16.075,-13.634,0.499
063541,2020-12-31,2020,MMAC,55315D105,MMA CAPITAL HOLDINGS,533.062,243.178,289.884,289.884,0.0,0.0,0.0,0.0,2.253,2.253,12.803,,,,17.967,8.374,0.0
063546,2020-12-31,2020,SSREY,870886108,SWISS RE LTD,182622.0,155364.0,27135.0,27135.0,6551.0,0.0,0.0,0.0,43797.0,43797.0,43840.0,,,0.0,5394.0,-878.0,
063562,2020-12-31,2020,CSCIF,22112H200,COSCIENS BIOPHARMA INC,37.277,24.066,13.211,13.211,0.0,0.0,0.0,0.0,3.652,3.652,9.484,,1.506,0.0,-4.129,-5.118,0.232
063590,2020-12-31,2020,BKRIY,06279J109,BANK OF IRELAND GROUP PLC,161225.199,149628.18,11515.052,11515.052,,0.0,0.0,0.0,3763.216,3763.216,1945.493,995.649,,65.091,5007.173,-894.396,304.962
063593,2020-02-29,2019,QEPC,74727K102,QEP CO INC,184.95,122.209,62.741,62.741,0.114,0.0,0.0,0.0,393.901,393.901,285.229,113.624,,1.339,8.314,-12.142,4.754
063595,2020-02-29,2019,VLNSF,922932108,VELAN INC  -SVTG,722.381,340.246,377.193,377.193,3.849,0.0,0.0,0.0,498.527,498.527,366.694,96.424,11.085,13.822,12.936,-21.987,17.413
063596,2020-12-31,2020,WLFC,970646105,WILLIS LEASE FINANCE CORP,2364.948,1951.211,413.737,364.015,116.838,50.0,50.0,49.722,295.192,295.192,91.205,,0.0,412.226,93.444,9.748,94.541
063639,2020-12-31,2020,ONIT,675746606,ONITY GROUP INC,10651.127,10235.755,415.372,415.372,,0.0,0.0,0.0,983.642,983.642,261.701,304.698,,4.11,260.974,-40.178,19.121
063643,2020-01-31,2019,ANF,002896207,ABERCROMBIE & FITCH  -CL A,3549.665,2478.487,1058.81,1058.81,74.903,0.0,0.0,0.0,3623.073,3623.073,1298.53,2082.25,0.0,202.784,300.685,39.358,173.625
063645,2020-12-31,2020,ENDPQ,G30401106,ENDO INTERNATIONAL PLC,9264.637,9912.576,-647.939,-647.988,26.066,0.049,0.049,0.049,2903.074,2903.074,868.291,755.421,158.902,72.863,397.392,247.464,518.807
063650,2020-12-31,2020,SPPI,84763A108,SPECTRUM PHARMACEUTICALS INC,196.798,62.555,134.243,134.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.276,109.377,5.535,-121.629,-171.272,0.261
063669,2020-12-31,2020,5952B,91499R966,UNIVISION COMMUNICATIONS INC,9288.1,8954.8,333.3,333.3,376.3,0.0,0.0,0.0,2541.9,2541.9,930.3,673.0,,22.4,329.2,-23.8,152.8
063700,2020-12-31,2020,ATRS,036642106,ANTARES PHARMA INC,212.531,93.416,119.115,119.115,0.0,0.0,0.0,0.0,149.599,149.599,60.759,72.594,10.121,9.615,21.32,56.201,2.627
063708,2020-12-31,2020,DVD,260174107,DOVER MOTORSPORTS INC,87.546,18.519,69.027,69.027,8.469,0.0,0.0,0.0,38.543,38.543,32.897,,0.0,1.998,3.193,7.482,3.046
063718,2020-12-31,2020,BXLC,088577200,BEXIL CORP,23.011,0.295,22.89,22.89,0.0,0.0,0.0,0.0,0.667,0.667,0.502,,,0.0,0.477,0.968,0.36
063721,2020-12-31,2020,HFBK,412479107,HARFORD BANK ABERDEEN/MD,485.949,440.752,45.197,45.197,,0.0,0.0,0.0,19.527,19.527,4.258,7.51,,0.664,2.777,3.197,0.521
063725,2020-12-31,2020,WTBA,95123P106,WEST BANCORPORATION INC,3185.744,2962.049,223.695,223.695,,0.0,0.0,0.0,109.835,109.835,29.4,27.058,,2.319,42.285,32.712,1.499
063734,2020-12-31,2020,9625A,44999X009,VOYA RETIREMENT INS &ANNUITY,126648.0,121751.0,4897.0,4897.0,439.0,0.0,0.0,0.0,2486.0,2486.0,2153.0,,,0.0,1306.0,166.0,180.0
063739,2020-12-31,2020,BJRI,09180C106,BJ'S RESTAURANTS INC,1059.424,765.636,293.788,293.788,0.0,0.0,0.0,0.0,778.51,778.51,722.09,55.864,0.0,43.325,40.541,-57.885,73.124
063752,2020-12-31,2020,SPYR,85219Y103,SPYR INC,0.727,6.287,-5.56,-5.56,0.0,0.0,0.0,0.0,0.185,0.185,2.468,,0.014,0.015,-0.521,-2.947,0.038
063759,2020-12-31,2020,SCRYY,80917Q106,SCOR SE,55709.325,48263.656,7419.151,7419.151,313.4,0.0,0.0,0.0,22344.24,22344.24,21531.81,,,162.727,1190.921,282.06,166.343
063763,2020-01-31,2019,HIBB,428567101,HIBBETT INC,769.759,440.776,328.983,328.983,0.0,0.0,0.0,0.0,1184.234,1184.234,799.827,300.579,0.0,17.326,92.289,27.344,29.323
063781,2020-12-31,2020,WTFC,97650W108,WINTRUST FINANCIAL CORP,45080.768,40964.773,4115.995,3703.495,,412.5,412.5,412.5,1896.577,1896.577,467.333,764.529,,63.646,-518.465,292.99,
063798,2020-06-30,2020,AMTY,03073V107,AMERITYRE CORP,2.763,1.512,1.251,1.251,0.0,0.0,0.0,0.0,3.941,3.941,2.752,1.055,0.118,0.056,0.042,0.043,0.086
063847,2020-12-31,2020,PAG,70959W103,PENSKE AUTOMOTIVE GROUP INC,13247.2,9921.1,3302.5,3302.5,873.1,0.0,0.0,0.0,20443.9,20443.9,17259.4,2430.5,,185.9,1201.8,543.2,115.5
063863,2020-12-31,2020,USNA,90328M107,USANA HEALTH SCIENCES INC,640.887,199.237,441.65,441.65,12.009,0.0,0.0,0.0,1134.644,1134.644,209.111,735.474,10.633,15.094,160.401,124.664,13.568
063876,2020-03-31,2019,TGI,896818101,TRIUMPH GROUP INC,2980.333,3761.597,-781.264,-781.264,7.439,0.0,0.0,0.0,2900.117,2900.117,2307.393,257.529,,39.834,96.666,-28.126,138.168
063892,2020-12-31,2020,NOV,62955J103,NOV INC,9929.0,4650.0,5210.0,5210.0,78.0,0.0,0.0,0.0,6090.0,6090.0,5304.0,968.0,,226.0,926.0,-2542.0,352.0
063900,2020-10-31,2020,PRRMF,740910781,PREMIUM INCOME CORP,,,,,,,,,,,,,,,,,
063901,2020-12-31,2020,PBIO,74112E208,PRESSURE BIOSCIENCES INC,2.303,19.221,-16.918,-16.919,0.0,0.301,0.301,0.001,1.221,1.221,0.455,5.224,1.143,0.002,-4.883,-16.006,0.128
063904,2020-12-31,2020,CBDBY,20440T300,COMPANHIA BRASILEIRA DE DIST,10177.701,6981.038,2604.766,2604.766,196.665,0.0,0.0,0.0,9589.608,9589.608,7000.629,1773.789,,435.364,901.92,207.697,475.686
063927,2020-07-31,2020,UNFI,911163103,UNITED NATURAL FOODS INC,7586.972,6444.714,1144.745,1144.745,0.0,0.0,0.0,0.0,26514.267,26514.267,22350.975,3580.166,0.0,172.568,456.536,-258.938,288.5
063930,2020-12-31,2020,BBQ,05551A109,BBQ HOLDINGS INC,140.268,113.335,28.211,28.211,0.0,0.0,0.0,0.0,121.437,121.437,108.079,21.212,0.473,3.499,2.088,4.947,5.121
063938,2020-01-31,2019,SEAC,811699404,SEACHANGE INTERNATIONAL INC,72.89,22.958,49.932,49.932,0.0,0.0,0.0,0.0,67.154,67.154,22.799,42.277,16.05,0.281,-14.794,-8.921,2.016
063952,2020-12-31,2020,VATE,45784J303,INNOVATE CORP,6742.8,6126.9,570.2,559.8,142.3,10.4,10.4,10.4,1005.8,1005.8,829.4,181.1,,17.8,41.7,-43.9,27.1
063986,2020-03-31,2019,PLUS,294268107,EPLUS INC,909.113,422.968,486.145,486.145,2.73,0.0,0.0,0.0,1588.404,1588.404,1197.169,277.506,0.0,7.009,-74.174,69.082,14.2
063987,2020-12-31,2020,VEON,91822M502,VEON LTD,14551.0,13538.0,163.0,163.0,127.0,0.0,0.0,0.0,7980.0,7980.0,1890.0,2641.0,,1778.0,2443.0,-349.0,1919.0
064021,2020-12-31,2020,HPTO,440271302,HOPTO INC,4.859,1.943,2.916,2.916,0.0,0.0,0.0,0.0,3.644,3.644,0.155,2.84,1.43,0.0,0.352,0.694,0.0
064028,2020-12-31,2020,NUS,67018T105,NU SKIN ENTERPRISES  -CL A,1957.076,1062.805,894.271,894.271,0.626,0.0,0.0,0.0,2581.934,2581.934,585.728,1666.342,23.3,63.823,379.141,191.355,72.3
064030,2020-12-31,2020,STLD,858119100,STEEL DYNAMICS INC,9265.562,4917.336,4345.164,4345.164,536.288,0.0,0.0,0.0,9601.482,9601.482,7876.254,539.178,,1198.055,987.032,550.822,319.499
064061,2020-12-31,2020,FORR,346563109,FORRESTER RESEARCH INC,644.218,458.452,185.766,185.766,21.526,0.0,0.0,0.0,448.984,448.984,180.899,216.569,,8.905,47.754,9.99,29.562
064063,2020-12-31,2020,GEL,371927104,GENESIS ENERGY  -LP,5933.619,4183.462,1610.076,819.961,13.317,790.115,790.115,790.115,1824.655,1824.655,1401.369,43.92,,144.133,296.745,-416.678,304.453
064072,2020-12-31,2020,PRBZF,74061A108,PREMIUM BRANDS HLDGS CORP,3541.9,1943.9,1598.0,1598.0,94.5,0.0,0.0,0.0,4068.9,4068.9,3269.5,469.1,,92.6,227.3,83.7,125.0
064077,2020-09-30,2020,SDCH,17253H209,SIDECHANNEL INC,1.829,1.967,-0.138,-0.148,0.0,0.01,0.01,0.01,0.048,0.048,6.573,,1.689,0.029,-6.646,-6.97,0.018
064085,2020-12-31,2020,MCHT,577237100,MAUCH CHUNK TRUST FINL CORP,530.343,481.273,49.07,49.07,,0.0,0.0,0.0,20.522,20.522,4.327,7.886,,0.21,3.773,3.094,0.826
064088,2020-03-31,2019,VSAT,92552V100,VIASAT INC,4883.868,2833.726,2027.787,2027.787,0.984,0.0,0.0,0.0,2309.238,2309.238,1275.12,653.519,130.434,693.966,436.936,-0.212,342.178
064091,2020-03-31,2019,IDGBF,45567S108,INDIGO BOOKS & MUSIC INC,882.97,798.965,84.005,84.005,0.0,0.0,0.0,0.0,957.722,957.722,477.147,422.624,0.0,2.223,65.196,-184.998,76.48
064107,2020-12-31,2020,TOLWF,895945103,TRICAN WELL SERVICE LTD,563.213,70.938,492.275,492.275,0.0,0.0,0.0,0.0,397.019,397.019,336.711,44.291,,12.788,70.766,-233.317,105.834
064121,2020-03-31,2019,HIHO,G4481U106,HIGHWAY HOLDINGS LTD,18.169,7.251,10.908,10.908,0.229,0.0,0.0,0.0,12.558,12.558,8.556,3.406,,0.091,0.442,0.686,0.145
064163,2020-12-31,2020,GPUS,09175M879,HYPERSCALE DATA INC,75.643,26.511,48.31,48.31,0.0,0.0,0.0,0.0,23.871,23.871,15.629,13.553,1.849,0.582,-11.181,-33.39,0.728
064166,2020-12-31,2020,DGX,74834L100,QUEST DIAGNOSTICS INC,14026.0,7135.0,6759.0,6759.0,350.0,0.0,0.0,0.0,9437.0,9437.0,5462.0,1509.0,,418.0,2005.0,1431.0,361.0
064175,2020-12-31,2020,LAD,536797103,LITHIA MOTORS INC  -CL A,7902.1,5240.6,2661.5,2661.5,146.3,0.0,0.0,0.0,13124.3,13124.3,10898.7,1425.2,0.0,167.8,542.2,470.3,92.3
064193,2020-12-31,2020,EMCF,290828102,EMCLAIRE FINANCIAL CORP,1032.323,940.843,91.48,87.274,,4.206,4.2,4.206,41.51,41.51,11.309,14.448,,1.155,9.531,6.748,1.667
064196,2020-12-31,2020,HRUFF,403925407,H&R REAL ESTATE INVT TR,13355.444,7284.053,6071.391,6071.391,348.755,0.0,0.0,0.0,1115.093,1115.093,435.014,14.297,0.0,0.0,426.928,-624.559,
064203,2020-12-31,2020,TSDRF,898530100,TSODILO RESOURCES LTD,7.377,1.877,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781,,0.21,-0.224,-0.655,0.0
064223,2020-12-31,2020,DXPE,233377407,DXP ENTERPRISES INC,868.131,506.995,360.338,360.322,1.777,1.612,1.612,0.016,1005.266,1005.266,705.387,244.809,,6.672,109.65,-29.269,22.683
064228,2020-12-31,2020,UBFO,911460103,UNITED SECURITY BANCSHARS CA,1092.654,974.847,117.807,117.807,,0.0,0.0,0.0,39.321,39.321,5.059,14.3,,1.141,13.8,8.961,1.411
064229,2020-12-31,2020,PTRS,70213Q108,PARTNERS BANCORP,1514.221,1377.526,135.349,135.349,,0.0,0.0,0.0,64.589,64.589,19.109,24.907,,3.187,2.359,5.67,
064254,2020-12-31,2020,HLIO,42328H109,HELIOS TECHNOLOGIES INC,1296.979,689.189,607.79,607.79,78.864,0.0,0.0,0.0,523.04,523.04,308.268,96.718,15.557,14.58,108.556,14.218,39.684
064260,2020-12-31,2020,LIFZF,505440107,LABRADOR IRON ORE ROYALTY CP,823.222,256.854,566.368,566.368,123.43,0.0,0.0,0.0,201.929,201.929,49.341,,,0.0,175.432,227.195,0.0
064275,2020-05-31,2019,CALM,128030202,CAL-MAINE FOODS INC,1206.694,197.019,1009.675,1009.675,92.768,0.0,0.0,0.0,1351.609,1351.609,1111.656,176.237,,124.178,73.609,18.391,57.446
064278,2020-12-31,2020,ELTK,M40184208,ELTEK LTD,35.157,19.89,15.267,15.267,0.084,0.0,0.0,0.0,36.707,36.707,27.377,4.706,0.002,1.082,3.252,2.608,1.592
064302,2020-12-31,2020,NSP,45778Q107,INSPERITY INC,1584.276,1540.144,44.132,44.132,0.0,0.0,0.0,0.0,4287.004,4287.004,3480.15,580.976,,98.159,346.353,138.237,31.189
064306,2020-12-31,2020,KRC,49427F108,KILROY REALTY CORP,10000.708,4723.387,5029.943,5029.943,0.0,0.0,0.0,0.0,901.821,901.821,539.314,78.764,0.0,0.0,455.59,187.105,20.714
064327,2020-12-31,2020,CERS,157085101,CERUS CORP,221.415,117.609,103.806,103.806,,0.0,0.0,0.0,114.249,114.249,38.048,131.151,64.41,1.615,-40.743,-59.857,3.109
064334,2020-12-31,2020,VCEL,92346J108,VERICEL CORP,205.608,71.348,134.26,134.26,0.0,0.0,0.0,0.0,124.179,124.179,37.568,81.856,13.02,2.626,17.572,2.864,2.383
064336,2020-12-31,2020,CHNEY,16937R203,CHINA EASTERN AIRLINES CORP,43313.921,34312.721,8559.159,8559.159,1.978,0.0,0.0,0.0,8936.226,8936.226,7735.791,828.846,0.0,1102.744,184.272,-1801.031,3299.71
